,match name,match date,team_name,family_name,given_name,shirt_number,player_team_name,minute_label,penalty
1906,Senegal v Turkey,2002-06-22,Turkey ,Mansız,İlhan,17.0,Turkey,94',No
1907,Germany v South Korea,2002-06-25,Germany ,Ballack,Michael,13.0,Germany,75',No
1908,Brazil v Turkey,2002-06-26,Brazil ,Ronaldo,not applicable,9.0,Brazil,49',No
1909,South Korea v Turkey,2002-06-29,South Korea ,Lee,Eul-yong,13.0,South Korea,9',No
1910,South Korea v Turkey,2002-06-29,South Korea ,Song,Chong-gug,22.0,South Korea,90'+3',No
1911,South Korea v Turkey,2002-06-29,Turkey ,Şükür,Hakan,9.0,Turkey,1',No
1912,South Korea v Turkey,2002-06-29,Turkey ,Mansız,İlhan,17.0,Turkey,13',No
1913,South Korea v Turkey,2002-06-29,Turkey ,Mansız,İlhan,17.0,Turkey,32',No
1914,Germany v Brazil,2002-06-30,Brazil ,Ronaldo,not applicable,9.0,Brazil,67',No
1915,Germany v Brazil,2002-06-30,Brazil ,Ronaldo,not applicable,9.0,Brazil,79',No
1916,Germany v Costa Rica,2006-06-09,Germany ,Lahm,Philipp,16.0,Germany,6',No
1917,Germany v Costa Rica,2006-06-09,Germany ,Klose,Miroslav,11.0,Germany,17',No
1918,Germany v Costa Rica,2006-06-09,Germany ,Klose,Miroslav,11.0,Germany,61',No
1919,Germany v Costa Rica,2006-06-09,Germany ,Frings,Torsten,8.0,Germany,87',No
1920,Germany v Costa Rica,2006-06-09,Costa Rica ,Wanchope,Paulo,9.0,Costa Rica,12',No
1921,Germany v Costa Rica,2006-06-09,Costa Rica ,Wanchope,Paulo,9.0,Costa Rica,73',No
1922,Poland v Ecuador,2006-06-09,Ecuador ,Tenorio,Carlos,21.0,Ecuador,24',No
1923,Poland v Ecuador,2006-06-09,Ecuador ,Delgado,Agustín,11.0,Ecuador,80',No
1924,England v Paraguay,2006-06-10,England ,Gamarra,Carlos,4.0,Paraguay,3',No
1925,Argentina v Ivory Coast,2006-06-10,Argentina ,Crespo,Hernán,9.0,Argentina,24',No
1926,Argentina v Ivory Coast,2006-06-10,Argentina ,Saviola,Javier,7.0,Argentina,38',No
1927,Argentina v Ivory Coast,2006-06-10,Ivory Coast ,Drogba,Didier,11.0,Ivory Coast,82',No
1928,Serbia and Montenegro v Netherlands,2006-06-11,Netherlands ,Robben,Arjen,11.0,Netherlands,18',No
1929,Mexico v Iran,2006-06-11,México ,Bravo,Omar,19.0,Mexico,28',No
1930,Mexico v Iran,2006-06-11,Mexico ,Bravo,Omar,19.0,México,76',No
1931,Mexico v Iran,2006-06-11,Mexico ,Sinha,not applicable,7.0,México,79',No
1932,Mexico v Iran,2006-06-11,Iran ,Golmohammadi,Yahya,4.0,Iran,36',No
1933,Angola v Portugal,2006-06-11,Portugal ,Pauleta,not applicable,9.0,Portugal,4',No
1934,Australia v Japan,2006-06-12,Australia ,Cahill,Tim,4.0,Australia,84',No
1935,Australia v Japan,2006-06-12,Australia ,Cahill,Tim,4.0,Australia,89',No
1936,Australia v Japan,2006-06-12,Australia ,Aloisi,John,15.0,Australia,90'+2',No
1937,Australia v Japan,2006-06-12,Japan ,Nakamura,Shunsuke,10.0,Japan,26',No
1938,United States v Czech Republic,2006-06-12,Czech Republic ,Koller,Jan,9.0,Czech Republic,5',No
1939,United States v Czech Republic,2006-06-12,Czech Republic ,Rosický,Tomáš,10.0,Czech Republic,36',No
1940,United States v Czech Republic,2006-06-12,Czech Republic ,Rosický,Tomáš,10.0,Czech Republic,76',No
1941,Italy v Ghana,2006-06-12,Italy ,Pirlo,Andrea,21.0,Italy,40',No
1942,Italy v Ghana,2006-06-12,Italy ,Iaquinta,Vincenzo,15.0,Italy,83',No
1943,South Korea v Togo,2006-06-13,South Korea ,Lee,Chun-soo,14.0,South Korea,54',No
1944,South Korea v Togo,2006-06-13,South Korea ,Ahn,Jung-hwan,9.0,South Korea,72',No
1945,South Korea v Togo,2006-06-13,Togo ,Kader,Mohamed,17.0,Togo,31',No
1946,Brazil v Croatia,2006-06-13,Brazil ,Kaká,not applicable,8.0,Brazil,44',No
1947,Spain v Ukraine,2006-06-14,Spain ,Alonso,Xabi,14.0,Spain,13',No
1948,Spain v Ukraine,2006-06-14,Spain ,Villa,David,21.0,Spain,17',No
1949,Spain v Ukraine,2006-06-14,Spain ,Villa,David,21.0,Spain,48',Yes
1950,Spain v Ukraine,2006-06-14,Spain ,Torres,Fernando,9.0,Spain,81',No
1951,Tunisia v Saudi Arabia,2006-06-14,Tunisia ,Jaziri,Ziad,5.0,Tunisia,23',No
1952,Tunisia v Saudi Arabia,2006-06-14,Tunisia ,Jaïdi,Radhi,15.0,Tunisia,90'+2',No
1953,Tunisia v Saudi Arabia,2006-06-14,Saudi Arabia ,Al-Qahtani,Yasser,20.0,Saudi Arabia,57',No
1954,Tunisia v Saudi Arabia,2006-06-14,Saudi Arabia ,Al-Jaber,Sami,9.0,Saudi Arabia,84',No
1955,Germany v Poland,2006-06-14,Germany ,Neuville,Oliver,10.0,Germany,90'+1',No
1956,Ecuador v Costa Rica,2006-06-15,Ecuador ,Tenorio,Carlos,21.0,Ecuador,8',No
1957,Ecuador v Costa Rica,2006-06-15,Ecuador ,Delgado,Agustín,11.0,Ecuador,54',No
1958,Ecuador v Costa Rica,2006-06-15,Ecuador ,Kaviedes,Iván,10.0,Ecuador,90'+2',No
1959,England v Trinidad and Tobago,2006-06-15,England ,Crouch,Peter,21.0,England,83',No
1960,England v Trinidad and Tobago,2006-06-15,England ,Gerrard,Steven,4.0,England,90'+1',No
1961,Sweden v Paraguay,2006-06-15,Sweden ,Ljungberg,Freddie,9.0,Sweden,89',No
1962,Argentina v Serbia and Montenegro,2006-06-16,Argentina ,Rodríguez,Maxi,18.0,Argentina,6',No
1963,Argentina v Serbia and Montenegro,2006-06-16,Argentina ,Rodríguez,Maxi,18.0,Argentina,41',No
1964,Argentina v Serbia and Montenegro,2006-06-16,Argentina ,Cambiasso,Esteban,5.0,Argentina,31',No
1965,Argentina v Serbia and Montenegro,2006-06-16,Argentina ,Crespo,Hernán,9.0,Argentina,78',No
1966,Argentina v Serbia and Montenegro,2006-06-16,Argentina ,Tevez,Carlos,11.0,Argentina,84',No
1967,Argentina v Serbia and Montenegro,2006-06-16,Argentina ,Messi,Lionel,19.0,Argentina,88',No
1968,Netherlands v Ivory Coast,2006-06-16,Netherlands ,van Persie,Robin,17.0,Netherlands,23',No
1969,Netherlands v Ivory Coast,2006-06-16,Netherlands ,van Nistelrooy,Ruud,9.0,Netherlands,27',No
1970,Netherlands v Ivory Coast,2006-06-16,Ivory Coast ,Koné,Bakari,14.0,Ivory Coast,38',No
1971,Portugal v Iran,2006-06-17,Portugal ,Deco,not applicable,20.0,Portugal,63',No
1972,Portugal v Iran,2006-06-17,Portugal ,Ronaldo,Cristiano,17.0,Portugal,80',Yes
1973,Czech Republic v Ghana,2006-06-17,Ghana ,Gyan,Asamoah,3.0,Ghana,2',No
1974,Czech Republic v Ghana,2006-06-17,Ghana ,Muntari,Sulley,11.0,Ghana,82',No
1975,Italy v United States,2006-06-17,Italy ,Gilardino,Alberto,11.0,Italy,22',No
1976,Italy v United States,2006-06-17,United States ,Zaccardo,Cristian,2.0,Italy,27',No
1977,Brazil v Australia,2006-06-18,Brazil ,Adriano,not applicable,7.0,Brazil,49',No
1978,Brazil v Australia,2006-06-18,Brazil ,Fred,not applicable,21.0,Brazil,90',No
1979,France v South Korea,2006-06-18,France ,Henry,Thierry,12.0,France,9',No
1980,France v South Korea,2006-06-18,South Korea ,Park,Ji-sung,7.0,South Korea,81',No
1981,Togo v Switzerland,2006-06-19,Switzerland ,Frei,Alexander,9.0,Switzerland,16',No
1982,Togo v Switzerland,2006-06-19,Switzerland ,Barnetta,Tranquillo,16.0,Switzerland,88',No
1983,Saudi Arabia v Ukraine,2006-06-19,Ukraine ,Rusol,Andriy,6.0,Ukraine,4',No
1984,Saudi Arabia v Ukraine,2006-06-19,Ukraine ,Rebrov,Serhii,11.0,Ukraine,36',No
1985,Saudi Arabia v Ukraine,2006-06-19,Ukraine ,Shevchenko,Andriy,7.0,Ukraine,46',No
1986,Saudi Arabia v Ukraine,2006-06-19,Ukraine ,Kalynychenko,Maksym,19.0,Ukraine,84',No
1987,Spain v Tunisia,2006-06-19,Spain ,Raúl,not applicable,7.0,Spain,71',No
1988,Spain v Tunisia,2006-06-19,Spain ,Torres,Fernando,9.0,Spain,76',No
1989,Spain v Tunisia,2006-06-19,Spain ,Torres,Fernando,9.0,Spain,90'+1',Yes
1990,Spain v Tunisia,2006-06-19,Tunisia ,Mnari,Jawhar,12.0,Tunisia,8',No
1991,Costa Rica v Poland,2006-06-20,Costa Rica ,Gómez,Rónald,11.0,Costa Rica,25',No
1992,Costa Rica v Poland,2006-06-20,Poland ,Bosacki,Bartosz,19.0,Poland,33',No
1993,Costa Rica v Poland,2006-06-20,Poland ,Bosacki,Bartosz,19.0,Poland,65',No
1994,Ecuador v Germany,2006-06-20,Germany ,Klose,Miroslav,11.0,Germany,4',No
1995,Ecuador v Germany,2006-06-20,Germany ,Klose,Miroslav,11.0,Germany,44',No
1996,Ecuador v Germany,2006-06-20,Germany ,Podolski,Lukas,20.0,Germany,57',No
1997,Paraguay v Trinidad and Tobago,2006-06-20,Paraguay ,Cuevas,Nelson,23.0,Paraguay,86',No
1998,Paraguay v Trinidad and Tobago,2006-06-20,Paraguay ,Sancho,Brent,5.0,Trinidad and Tobago,25',No
1999,Sweden v England,2006-06-20,Sweden ,Allbäck,Marcus,20.0,Sweden,51',No
2000,Sweden v England,2006-06-20,Sweden ,Larsson,Henrik,11.0,Sweden,90',No
2001,Sweden v England,2006-06-20,England ,Cole,Joe,11.0,England,34',No
2002,Sweden v England,2006-06-20,England ,Gerrard,Steven,4.0,England,85',No
2003,Iran v Angola,2006-06-21,Iran ,Bakhtiarizadeh,Sohrab,3.0,Iran,75',No
2004,Iran v Angola,2006-06-21,Angola ,Flávio,not applicable,16.0,Angola,60',No
2005,Portugal v Mexico,2006-06-21,Portugal ,Maniche,not applicable,18.0,Portugal,6',No
2006,Portugal v Mexico,2006-06-21,Portugal ,Simão,not applicable,11.0,Portugal,24',Yes
2007,Portugal v Mexico,2006-06-21,México ,Fonseca,Francisco,17.0,México,29',No
2008,Ivory Coast v Serbia and Montenegro,2006-06-21,Ivory Coast ,Dindane,Aruna,15.0,Ivory Coast,37',Yes
2009,Ivory Coast v Serbia and Montenegro,2006-06-21,Ivory Coast ,Dindane,Aruna,15.0,Ivory Coast,67',No
2010,Ivory Coast v Serbia and Montenegro,2006-06-21,Ivory Coast ,Kalou,Bonaventure,8.0,Ivory Coast,86',Yes
2011,Ivory Coast v Serbia and Montenegro,2006-06-21,Serbia and Montenegro ,Žigić,Nikola,19.0,Serbia and Montenegro,10',No
2012,Ivory Coast v Serbia and Montenegro,2006-06-21,Serbia and Montenegro ,Ilić,Saša,22.0,Serbia and Montenegro,20',No
2013,Czech Republic v Italy,2006-06-22,Italy ,Materazzi,Marco,23.0,Italy,26',No
2014,Czech Republic v Italy,2006-06-22,Italy ,Inzaghi,Filippo,18.0,Italy,87',No
2015,Ghana v United States,2006-06-22,Ghana ,Draman,Haminu,23.0,Ghana,22',No
2016,Ghana v United States,2006-06-22,Ghana ,Appiah,Stephen,10.0,Ghana,45'+2',Yes
2017,Ghana v United States,2006-06-22,United States of America ,Dempsey,Clint,8.0,United States of America,43',No
2018,Croatia v Australia,2006-06-22,Croatia ,Srna,Darijo,2.0,Croatia,2',No
2019,Croatia v Australia,2006-06-22,Croatia ,Kovač,Niko,10.0,Croatia,56',No
2020,Croatia v Australia,2006-06-22,Australia ,Moore,Craig,3.0,Australia,38',Yes
2021,Croatia v Australia,2006-06-22,Australia ,Kewell,Harry,10.0,Australia,79',No
2022,Japan v Brazil,2006-06-22,Japan ,Tamada,Keiji,20.0,Japan,34',No
2023,Japan v Brazil,2006-06-22,Brazil ,Ronaldo,not applicable,9.0,Brazil,45'+1',No
2024,Japan v Brazil,2006-06-22,Brazil ,Ronaldo,not applicable,9.0,Brazil,81',No
2025,Japan v Brazil,2006-06-22,Brazil ,Pernambucano,Juninho,19.0,Brazil,53',No
2026,Japan v Brazil,2006-06-22,Brazil ,Gilberto,not applicable,16.0,Brazil,59',No
2027,Saudi Arabia v Spain,2006-06-23,Spain ,Juanito,not applicable,20.0,Spain,36',No
2028,Ukraine v Tunisia,2006-06-23,Ukraine ,Shevchenko,Andriy,7.0,Ukraine,70',Yes
2029,Switzerland v South Korea,2006-06-23,Switzerland ,Senderos,Philippe,4.0,Switzerland,23',No
2030,Switzerland v South Korea,2006-06-23,Switzerland ,Frei,Alexander,9.0,Switzerland,77',No
2031,Togo v France,2006-06-23,France ,Vieira,Patrick,4.0,France,55',No
2032,Togo v France,2006-06-23,France ,Henry,Thierry,12.0,France,61',No
2033,Germany v Sweden,2006-06-24,Germany ,Podolski,Lukas,20.0,Germany,4',No
2034,Germany v Sweden,2006-06-24,Germany ,Podolski,Lukas,20.0,Germany,12',No
2035,Argentina v Mexico,2006-06-24,Argentina ,Crespo,Hernán,9.0,Argentina,10',No
2036,Argentina v Mexico,2006-06-24,Argentina ,Rodríguez,Maxi,18.0,Argentina,98',No
2037,Argentina v Mexico,2006-06-24,México ,Márquez,Rafael,4.0,México,6',No
2038,England v Ecuador,2006-06-25,England ,Beckham,David,7.0,England,60',No
2039,Portugal v Netherlands,2006-06-25,Portugal ,Maniche,not applicable,18.0,Portugal,23',No
2040,Italy v Australia,2006-06-26,Italy ,Totti,Francesco,10.0,Italy,90'+5',Yes
2041,Brazil v Ghana,2006-06-27,Brazil ,Ronaldo,not applicable,9.0,Brazil,5',No
2042,Brazil v Ghana,2006-06-27,Brazil ,Adriano,not applicable,7.0,Brazil,45'+1',No
2043,Brazil v Ghana,2006-06-27,Brazil ,Zé Roberto,not applicable,11.0,Brazil,84',No
2044,Spain v France,2006-06-27,Spain ,Villa,David,21.0,Spain,28',Yes
2045,Spain v France,2006-06-27,France ,Ribéry,Franck,22.0,France,41',No
2046,Spain v France,2006-06-27,France ,Vieira,Patrick,4.0,France,83',No
2047,Spain v France,2006-06-27,France ,Zidane,Zinedine,10.0,France,90'+2',No
2048,Germany v Argentina,2006-06-30,Germany ,Klose,Miroslav,11.0,Germany,80',No
2049,Germany v Argentina,2006-06-30,Argentina ,Ayala,Roberto,2.0,Argentina,49',No
2050,Italy v Ukraine,2006-06-30,Italy ,Zambrotta,Gianluca,19.0,Italy,6',No
2051,Italy v Ukraine,2006-06-30,Italy ,Toni,Luca,9.0,Italy,59',No
2052,Italy v Ukraine,2006-06-30,Italy ,Toni,Luca,9.0,Italy,69',No
2053,Brazil v France,2006-07-01,France ,Henry,Thierry,12.0,France,57',No
2054,Germany v Italy,2006-07-04,Italy ,Grosso,Fabio,3.0,Italy,119',No
2055,Germany v Italy,2006-07-04,Italy ,Del Piero,Alessandro,7.0,Italy,120'+1',No
2056,Portugal v France,2006-07-05,France ,Zidane,Zinedine,10.0,France,33',Yes
2057,Germany v Portugal,2006-07-08,Germany ,Schweinsteiger,Bastian,7.0,Germany,56',No
2058,Germany v Portugal,2006-07-08,Germany ,Schweinsteiger,Bastian,7.0,Germany,78',No
2059,Germany v Portugal,2006-07-08,Portugal ,Gomes,Nuno,21.0,Portugal,88',No
2060,Germany v Portugal,2006-07-08,Germany ,Petit,not applicable,8.0,Portugal,60',No
2061,Italy v France,2006-07-09,Italy ,Materazzi,Marco,23.0,Italy,19',No
2062,Italy v France,2006-07-09,France ,Zidane,Zinedine,10.0,France,7',Yes
2063,South Africa v Mexico,2010-06-11,Southafrica ,Tshabalala,Siphiwe,8.0,Southafrica,55',No
2064,South Africa v Mexico,2010-06-11,México ,Márquez,Rafael,4.0,México,79',No
2065,South Korea v Greece,2010-06-12,South Korea ,Lee,Jung-soo,14.0,South Korea,7',No
2066,South Korea v Greece,2010-06-12,South Korea ,Park,Ji-sung,7.0,South Korea,52',No
2067,Argentina v Nigeria,2010-06-12,Argentina ,Heinze,Gabriel,6.0,Argentina,6',No
2068,England v United States,2010-06-12,England ,Gerrard,Steven,4.0,England,4',No
2069,England v United States,2010-06-12,United States of America ,Dempsey,Clint,8.0,United States,40',No
2070,Algeria v Slovenia,2010-06-13,Slovenia ,Koren,Robert,8.0,Slovenia,79',No
2071,Serbia v Ghana,2010-06-13,Ghana ,Gyan,Asamoah,3.0,Ghana,85',Yes
2072,Germany v Australia,2010-06-13,Germany ,Podolski,Lukas,10.0,Germany,8',No
2073,Germany v Australia,2010-06-13,Germany ,Klose,Miroslav,11.0,Germany,26',No
2074,Germany v Australia,2010-06-13,Germany ,Müller,Thomas,13.0,Germany,68',No
2075,Germany v Australia,2010-06-13,Germany ,Cacau,not applicable,19.0,Germany,70',No
2076,Netherlands v Denmark,2010-06-14,Netherlands ,Kuyt,Dirk,7.0,Netherlands,85',No
2077,Netherlands v Denmark,2010-06-14,Netherlands ,Agger,Daniel,4.0,Denmark,46',No
2078,Japan v Cameroon,2010-06-14,Japan ,Honda,Keisuke,18.0,Japan,39',No
2079,Italy v Paraguay,2010-06-14,Italy ,De Rossi,Daniele,6.0,Italy,63',No
2080,Italy v Paraguay,2010-06-14,Paraguay ,Alcaraz,Antolín,21.0,Paraguay,39',No
2081,New Zealand v Slovakia,2010-06-15,New Zealand ,Reid,Winston,4.0,New Zealand,90'+3',No
2082,New Zealand v Slovakia,2010-06-15,Slovakia ,Vittek,Róbert,11.0,Slovakia,50',No
2083,Brazil v North Korea,2010-06-15,Brazil ,Maicon,not applicable,2.0,Brazil,55',No
2084,Brazil v North Korea,2010-06-15,Brazil ,Elano,not applicable,7.0,Brazil,72',No
2085,Brazil v North Korea,2010-06-15,North Korea ,Ji,Yun-nam,8.0,North Korea,89',No
2086,Honduras v Chile,2010-06-16,Chile ,Beausejour,Jean,15.0,Chile,34',No
2087,Spain v Switzerland,2010-06-16,Switzerland ,Fernandes,Gélson,16.0,Switzerland,52',No
2088,South Africa v Uruguay,2010-06-16,Uruguay ,Forlán,Diego,10.0,Uruguay,24',No
2089,South Africa v Uruguay,2010-06-16,Uruguay ,Forlán,Diego,10.0,Uruguay,80',Yes
2090,South Africa v Uruguay,2010-06-16,Uruguay ,Pereira,Álvaro,11.0,Uruguay,90'+5',No
2091,Argentina v South Korea,2010-06-17,Argentina ,Higuaín,Gonzalo,9.0,Argentina,33',No
2092,Argentina v South Korea,2010-06-17,Argentina ,Higuaín,Gonzalo,9.0,Argentina,76',No
2093,Argentina v South Korea,2010-06-17,Argentina ,Higuaín,Gonzalo,9.0,Argentina,80',No
2094,Argentina v South Korea,2010-06-17,South Korea ,Lee,Chung-yong,17.0,South Korea,45'+1',No
2095,Argentina v South Korea,2010-06-17,Argentina ,Park,Chu-young,10.0,South Korea,17',No
2096,Greece v Nigeria,2010-06-17,Greece ,Salpingidis,Dimitris,14.0,Greece,44',No
2097,Greece v Nigeria,2010-06-17,Greece ,Torosidis,Vasilis,15.0,Greece,71',No
2098,Greece v Nigeria,2010-06-17,Nigeria ,Uche,Kalu,12.0,Nigeria,16',No
2099,France v Mexico,2010-06-17,Mexico ,Hernández,Javier,14.0,México,64',No
2100,France v Mexico,2010-06-17,Mexico ,Blanco,Cuauhtémoc,10.0,Mexico,79',Yes
2101,Germany v Serbia,2010-06-18,Serbia ,Jovanović,Milan,14.0,Serbia,38',No
2102,Slovenia v United States,2010-06-18,Slovenia ,Birsa,Valter,10.0,Slovenia,13',No
2103,Slovenia v United States,2010-06-18,Slovenia ,Ljubijankić,Zlatan,9.0,Slovenia,42',No
2104,Slovenia v United States,2010-06-18,United States of America ,Donovan,Landon,10.0,United States of America,48',No
2105,Slovenia v United States,2010-06-18,United States ,Bradley,Michael,4.0,United States,82',No
2106,Netherlands v Japan,2010-06-19,Netherlands ,Sneijder,Wesley,10.0,Netherlands,53',No
2107,Ghana v Australia,2010-06-19,Ghana ,Gyan,Asamoah,3.0,Ghana,25',Yes
2108,Ghana v Australia,2010-06-19,Australia ,Holman,Brett,14.0,Australia,11',No
2109,Cameroon v Denmark,2010-06-19,Cameroon ,Eto'o,Samuel,9.0,Cameroon,10',No
2110,Cameroon v Denmark,2010-06-19,Denmark ,Bendtner,Nicklas,11.0,Denmark,33',No
2111,Cameroon v Denmark,2010-06-19,Denmark ,Rommedahl,Dennis,19.0,Denmark,61',No
2112,Slovakia v Paraguay,2010-06-20,Paraguay ,Vera,Enrique,13.0,Paraguay,27',No
2113,Slovakia v Paraguay,2010-06-20,Paraguay ,Riveros,Cristian,16.0,Paraguay,86',No
2114,Italy v New Zealand,2010-06-20,Italy ,Iaquinta,Vincenzo,9.0,Italy,29',Yes
2115,Italy v New Zealand,2010-06-20,New Zealand ,Smeltz,Shane,9.0,New Zealand,7',No
2116,Brazil v Ivory Coast,2010-06-20,Brazil ,Fabiano,Luís,9.0,Brazil,25',No
2117,Brazil v Ivory Coast,2010-06-20,Brazil ,Fabiano,Luís,9.0,Brazil,50',No
2118,Brazil v Ivory Coast,2010-06-20,Brazil ,Elano,not applicable,7.0,Brazil,62',No
2119,Brazil v Ivory Coast,2010-06-20,Ivory Coast ,Drogba,Didier,11.0,Ivory Coast,79',No
2120,Portugal v North Korea,2010-06-21,Portugal ,Meireles,Raul,16.0,Portugal,29',No
2121,Portugal v North Korea,2010-06-21,Portugal ,Simão,not applicable,11.0,Portugal,53',No
2122,Portugal v North Korea,2010-06-21,Portugal ,Almeida,Hugo,18.0,Portugal,56',No
2123,Portugal v North Korea,2010-06-21,Portugal ,Tiago,not applicable,19.0,Portugal,60',No
2124,Portugal v North Korea,2010-06-21,Portugal ,Tiago,not applicable,19.0,Portugal,89',No
2125,Portugal v North Korea,2010-06-21,Portugal ,Liédson,not applicable,9.0,Portugal,81',No
2126,Portugal v North Korea,2010-06-21,Portugal ,Ronaldo,Cristiano,7.0,Portugal,87',No
2127,Chile v Switzerland,2010-06-21,Chile ,González,Mark,11.0,Chile,75',No
2128,Spain v Honduras,2010-06-21,Spain ,Villa,David,7.0,Spain,17',No
2129,Spain v Honduras,2010-06-21,Spain ,Villa,David,7.0,Spain,51',No
2130,France v South Africa,2010-06-22,France ,Malouda,Florent,15.0,France,70',No
2131,France v South Africa,2010-06-22,Southafrica ,Khumalo,Bongani,20.0,Southafrica,20',No
2132,France v South Africa,2010-06-22,Southafrica ,Mphela,Katlego,9.0,Southafrica,37',No
2133,Mexico v Uruguay,2010-06-22,Uruguay ,Suárez,Luis,9.0,Uruguay,43',No
2134,Greece v Argentina,2010-06-22,Argentina ,Demichelis,Martín,2.0,Argentina,77',No
2135,Greece v Argentina,2010-06-22,Argentina ,Palermo,Martín,18.0,Argentina,89',No
2136,Nigeria v South Korea,2010-06-22,Nigeria ,Uche,Kalu,12.0,Nigeria,12',No
2137,Nigeria v South Korea,2010-06-22,Nigeria ,Yakubu,not applicable,8.0,Nigeria,69',Yes
2138,Nigeria v South Korea,2010-06-22,South Korea ,Lee,Jung-soo,14.0,South Korea,38',No
2139,Nigeria v South Korea,2010-06-22,South Korea ,Park,Chu-young,10.0,South Korea,49',No
2140,Slovenia v England,2010-06-23,England ,Defoe,Jermain,19.0,England,23',No
2141,United States v Algeria,2010-06-23,United States ,Donovan,Landon,10.0,United States,90'+1',No
2142,Australia v Serbia,2010-06-23,Australia ,Cahill,Tim,4.0,Australia,69',No
2143,Australia v Serbia,2010-06-23,Australia ,Holman,Brett,14.0,Australia,73',No
2144,Australia v Serbia,2010-06-23,Serbia ,Pantelić,Marko,9.0,Serbia,84',No
2145,Ghana v Germany,2010-06-23,Germany ,Özil,Mesut,8.0,Germany,60',No
2146,Slovakia v Italy,2010-06-24,Slovakia ,Vittek,Róbert,11.0,Slovakia,25',No
2147,Slovakia v Italy,2010-06-24,Slovakia ,Vittek,Róbert,11.0,Slovakia,73',No
2148,Slovakia v Italy,2010-06-24,Slovakia ,Kopúnek,Kamil,20.0,Slovakia,89',No
2149,Slovakia v Italy,2010-06-24,Italy ,Di Natale,Antonio,10.0,Italy,81',No
2150,Slovakia v Italy,2010-06-24,Italy ,Quagliarella,Fabio,18.0,Italy,90'+2',No
2151,Cameroon v Netherlands,2010-06-24,Cameroon ,Eto'o,Samuel,9.0,Cameroon,65',Yes
2152,Cameroon v Netherlands,2010-06-24,Netherlands ,van Persie,Robin,9.0,Netherlands,36',No
2153,Cameroon v Netherlands,2010-06-24,Netherlands ,Huntelaar,Klaas-Jan,21.0,Netherlands,83',No
2154,Denmark v Japan,2010-06-24,Denmark ,Tomasson,Jon Dahl,9.0,Denmark,81',No
2155,Denmark v Japan,2010-06-24,Japan ,Honda,Keisuke,18.0,Japan,17',No
2156,Denmark v Japan,2010-06-24,Japan ,Endō,Yasuhito,7.0,Japan,30',No
2157,Denmark v Japan,2010-06-24,Japan ,Okazaki,Shinji,9.0,Japan,87',No
2158,North Korea v Ivory Coast,2010-06-25,Ivory Coast ,Touré,Yaya,19.0,Ivory Coast,14',No
2159,North Korea v Ivory Coast,2010-06-25,Ivory Coast ,Romaric,not applicable,13.0,Ivory Coast,20',No
2160,North Korea v Ivory Coast,2010-06-25,Ivory Coast ,Kalou,Salomon,8.0,Ivory Coast,82',No
2161,Chile v Spain,2010-06-25,Chile ,Millar,Rodrigo,20.0,Chile,47',No
2162,Chile v Spain,2010-06-25,Spain ,Villa,David,7.0,Spain,24',No
2163,Chile v Spain,2010-06-25,Spain ,Iniesta,Andrés,6.0,Spain,37',No
2164,Uruguay v South Korea,2010-06-26,Uruguay ,Suárez,Luis,9.0,Uruguay,8',No
2165,Uruguay v South Korea,2010-06-26,Uruguay ,Suárez,Luis,9.0,Uruguay,80',No
2166,Uruguay v South Korea,2010-06-26,South Korea ,Lee,Chung-yong,17.0,South Korea,68',No
2167,United States v Ghana,2010-06-26,United States ,Donovan,Landon,10.0,United States,62',Yes
2168,United States v Ghana,2010-06-26,Ghana ,Boateng,Kevin-Prince,23.0,Ghana,5',No
2169,United States v Ghana,2010-06-26,Ghana ,Gyan,Asamoah,3.0,Ghana,93',No
2170,Germany v England,2010-06-27,Germany ,Klose,Miroslav,11.0,Germany,20',No
2171,Germany v England,2010-06-27,Germany ,Podolski,Lukas,10.0,Germany,32',No
2172,Germany v England,2010-06-27,Germany ,Müller,Thomas,13.0,Germany,67',No
2173,Germany v England,2010-06-27,Germany ,Müller,Thomas,13.0,Germany,70',No
2174,Germany v England,2010-06-27,England ,Upson,Matthew,15.0,England,37',No
2175,Argentina v Mexico,2010-06-27,Argentina ,Tevez,Carlos,11.0,Argentina,26',No
2176,Argentina v Mexico,2010-06-27,Argentina ,Tevez,Carlos,11.0,Argentina,52',No
2177,Argentina v Mexico,2010-06-27,Argentina ,Higuaín,Gonzalo,9.0,Argentina,33',No
2178,Argentina v Mexico,2010-06-27,México ,Hernández,Javier,14.0,México,71',No
2179,Netherlands v Slovakia,2010-06-28,Netherlands ,Robben,Arjen,11.0,Netherlands,18',No
2180,Netherlands v Slovakia,2010-06-28,Netherlands ,Sneijder,Wesley,10.0,Netherlands,84',No
2181,Netherlands v Slovakia,2010-06-28,Slovakia ,Vittek,Róbert,11.0,Slovakia,90'+4',Yes
2182,Brazil v Chile,2010-06-28,Brazil ,Juan,not applicable,4.0,Brazil,35',No
2183,Brazil v Chile,2010-06-28,Brazil ,Fabiano,Luís,9.0,Brazil,38',No
2184,Brazil v Chile,2010-06-28,Brazil ,Robinho,not applicable,11.0,Brazil,59',No
2185,Spain v Portugal,2010-06-29,Spain ,Villa,David,7.0,Spain,63',No
2186,Netherlands v Brazil,2010-07-02,Netherlands ,Sneijder,Wesley,10.0,Netherlands,53',No
